-1.335130159189963583e+00,-1.610483964450907801e-01,8.533449580853645633e-02,-2.841080077851080521e+00,-2.769683655886802029e-02,7.674376370076555487e-01,4.861813657672590661e-01
1.902070201614084605e-02,-2.485334333914750005e+00,-1.055648759220781718e+00,-7.457787794699920203e-02,4.814851584039572252e-01,1.375167970173206966e-01,-2.431376380668231474e-01
1.698583113907482442e-02,-5.708832224767274033e-01,-2.297865268963803942e+00,-4.886965298639797672e-02,-4.647462665776868063e-01,7.474962351217241674e-02,5.215949919338198210e-02
9.225565118830118816e-02,3.115088979946658565e-01,1.121326232390814082e-01,-2.783786217869597568e+00,-8.436083885355753764e-02,-3.282040372704728148e-01,-3.289471421645529525e-01
2.445744836516408963e-02,-8.769171024608402032e-02,-9.058985376103441123e-01,-3.347592214779118724e-02,-2.326743790312179705e+00,8.072934760797333478e-03,1.491172198288457651e-01
8.580976159248175639e-02,3.013893316330236716e-01,-1.378851534555196323e-02,-1.733141390921686398e-01,8.404469789820044612e-02,-2.676492339463600434e+00,-6.220658182854831297e-01
3.906899534681531477e-02,2.269893609002041068e-02,-5.413186635108031552e-01,-1.260515186848619462e-02,4.725110403538944071e-01,-8.833245723341773617e-03,-3.092405007580798504e+00
