tenor,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,6,6,6,6,6,6,6,6,6,12,12,12,12,12,12,12,12,12,18,18,18,18,18,18,18,18,18,24,24,24,24,24,24,24,24,24
moneyness,80.0,90.0,95.0,97.5,100.0,102.5,105.0,110.0,120.0,80.0,90.0,95.0,97.5,100.0,102.5,105.0,110.0,120.0,80.0,90.0,95.0,97.5,100.0,102.5,105.0,110.0,120.0,80.0,90.0,95.0,97.5,100.0,102.5,105.0,110.0,120.0,80.0,90.0,95.0,97.5,100.0,102.5,105.0,110.0,120.0,80.0,90.0,95.0,97.5,100.0,102.5,105.0,110.0,120.0,80.0,90.0,95.0,97.5,100.0,102.5,105.0,110.0,120.0
Dates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-12,-3.233797543693896,-3.5034341521020345,-3.0648727444496977,-2.7301053377420885,-2.5715310817194155,-3.032414029286725,-3.70800954180444,-2.1031701936702873,-4.383318564005668,-3.2711214926783185,-2.4813399149740185,-2.172432593292392,-2.086785829003306,-2.111106707605101,-2.4412059518186116,-3.3147465753424665,-3.0700269248937175,-2.8874961265942343,-2.0042117619272553,-1.8041054794520548,-1.7600999527633476,-1.767999763816725,-1.7922526216343861,-2.038004629192253,-2.7666716580066115,-3.3968987246102973,-4.043215351913085,-1.4764187529522914,-1.452393245158241,-1.4490876239962205,-1.463283608880488,-1.4212072744449742,-1.4358534246575338,-1.6597376476145467,-2.5307887576759605,-2.9841482758620668,-1.0656774208786004,-1.1972773736419455,-1.2529682097307493,-1.28410108644308,-1.230242371280113,-1.187889324515826,-1.2429965044874827,-1.4490095418044397,-2.3185997638167226,-0.755953755314124,-0.9017584789796871,-0.9648256495040144,-1.001297638167216,-0.9406054794520564,-0.9061441662730267,-0.9571060462919192,-1.0979647614548895,-1.5972705715635325,-0.626662352385452,-0.7480780349551246,-0.7891619272555488,-0.8147812470477085,-0.7360687293339687,-0.6720077940481843,-0.7029054794520562,-0.7725681624940943,-1.0582351440717979
2016-04-13,-3.741497543693896,-4.135934152102035,-4.037872744449697,-3.804305337742088,-3.697531081719415,-3.9984140292867245,-3.61650954180444,-1.015270193670288,-3.144018564005668,-3.7125214926783165,-3.3151399149740186,-3.063232593292394,-2.986185829003306,-2.9855067076051007,-3.246405951818611,-3.860746575342466,-2.624626924893718,-2.476796126594234,-2.689411761927257,-2.584905479452054,-2.561799952763348,-2.5468997638167252,-2.562952621634386,-2.785004629192253,-3.3987716580066127,-3.273898724610296,-3.253015351913085,-2.0519187529522895,-2.039293245158241,-2.0255876239962234,-2.034883608880488,-1.9951072744449725,-2.006253424657533,-2.225937647614547,-2.9827887576759604,-2.998448275862067,-1.4980774208786016,-1.6332773736419455,-1.70086820973075,-1.7309010864430796,-1.6734423712801103,-1.6135893245158268,-1.668196504487483,-1.860109541804439,-2.7446997638167225,-1.1572537553141231,-1.2983584789796865,-1.3977256495040145,-1.4207976381672154,-1.3603054794520553,-1.273444166273027,-1.33250604629192,-1.4683647614548896,-2.016270571563533,-0.9975623523854509,-1.1201780349551242,-1.1973619272555496,-1.2156812470477085,-1.123568729333968,-0.9874077940481847,-1.0306054794520563,-1.132768162494095,-1.454835144071799
2016-04-14,-4.078197543693896,-4.1299341521020345,-4.075772744449697,-3.8399053377420884,-3.7955310817194157,-4.136614029286726,-3.53810954180444,-1.0208701936702873,-3.199218564005667,-3.7034214926783164,-3.29933991497402,-3.0965325932923946,-3.0449858290033056,-3.084006707605102,-3.3384059518186113,-3.6813465753424666,-2.3650269248937175,-1.6166961265942348,-2.5948117619272573,-2.5896054794520538,-2.594699952763346,-2.5894997638167254,-2.6443526216343862,-2.893904629192253,-3.4099716580066115,-2.9946987246102967,-2.775315351913086,-2.043018752952289,-2.056093245158241,-2.0508876239962213,-2.0509836088804896,-2.026907274444973,-2.0525534246575337,-2.2482376476145465,-2.8866887576759606,-2.4441482758620676,-1.4860774208786012,-1.624377373641945,-1.6842682097307495,-1.7129010864430825,-1.6684423712801113,-1.6441893245158266,-1.6857965044874827,-1.8458095418044405,-2.6043997638167227,-1.1398537553141246,-1.2956584789796892,-1.3650256495040125,-1.3974976381672164,-1.3567054794520566,-1.3239441662730265,-1.36070604629192,-1.4825647614548902,-1.9961705715635336,-0.9684623523854512,-1.100478034955124,-1.1509619272555511,-1.1807812470477081,-1.1112687293339683,-1.0454077940481845,-1.079105479452057,-1.164068162494095,-1.465235144071798
2016-04-15,-4.156797543693898,-4.223834152102032,-4.137072744449696,-3.926205337742088,-3.9122310817194155,-4.124314029286724,-3.5677095418044384,-1.2353701936702866,-1.4696185640056676,-3.7795214926783167,-3.3815399149740166,-3.2922325932923933,-3.2005858290033053,-3.248706707605102,-3.3886059518186116,-3.7290465753424655,-2.407926924893717,-1.6517961265942347,-2.6534117619272557,-2.7066054794520547,-2.7696999527633466,-2.7933997638167245,-2.834952621634386,-2.9346046291922523,-3.479171658006612,-2.874998724610297,-0.41371535191308517,-2.136618752952291,-2.177393245158239,-2.171087623996222,-2.206783608880489,-2.158007274444973,-2.087853424657533,-2.291037647614548,-2.87628875767596,-2.0782482758620677,-1.543677420878602,-1.7141773736419452,-1.7865682097307491,-1.8158010864430807,-1.7538423712801112,-1.633789324515826,-1.683796504487482,-1.855609541804439,-2.569199763816723,-1.187753755314123,-1.3825584789796892,-1.4553256495040117,-1.4846976381672157,-1.4158054794520574,-1.2767441662730263,-1.3311060462919198,-1.4786647614548905,-1.9481705715635336,-1.0204623523854508,-1.1779780349551245,-1.2275619272555502,-1.264281247047709,-1.1700687293339698,-1.0143077940481824,-1.0610054794520565,-1.165968162494094,-1.4709351440717988
2016-04-18,-4.139197543693896,-4.422734152102034,-4.486372744449696,-4.240205337742088,-4.207031081719416,-4.3600140292867255,-3.360909541804439,-0.9974701936702868,-3.137918564005668,-4.057621492678319,-3.789039914974019,-3.653132593292394,-3.5739858290033055,-3.609706707605101,-3.7828059518186112,-3.857646575342466,-2.1100269248937185,-0.2611961265942355,-3.366211761927257,-3.2756054794520537,-3.2521999527633483,-3.247099763816724,-3.279352621634386,-3.460904629192253,-3.776371658006612,-2.7032987246102973,-1.7653153519130846,-2.7145187529522907,-2.685693245158241,-2.6581876239962234,-2.633583608880489,-2.5895072744449728,-2.600353424657534,-2.748037647614547,-3.05838875767596,-1.8458482758620676,-1.927377420878603,-2.048077373641945,-2.100868209730752,-2.1234010864430815,-2.098542371280111,-2.063689324515826,-2.099996504487482,-2.1938095418044394,-2.589799763816723,-1.4406537553141234,-1.583858478979689,-1.6530256495040128,-1.6829976381672154,-1.7087054794520569,-1.6731441662730262,-1.71740604629192,-1.8198647614548893,-2.1338705715635324,-1.223762352385453,-1.3520780349551238,-1.4057619272555506,-1.4198812470477087,-1.3920687293339675,-1.332607794048183,-1.3517054794520575,-1.4503681624940956,-1.6541351440717982
2016-04-19,-3.9779975436938955,-4.700634152102033,-4.569872744449697,-4.342205337742088,-4.259231081719415,-4.270814029286726,-3.3439095418044396,-0.6982701936702878,3.6068814359943318,-4.193721492678318,-3.8624399149740185,-3.7175325932923933,-3.620185829003306,-3.582606707605102,-3.6689059518186102,-3.706346575342467,-1.6389269248937168,0.7390038734057658,-3.5452117619272556,-3.4079054794520545,-3.360499952763348,-3.3459997638167245,-3.381452621634386,-3.4811046291922523,-3.7437716580066116,-2.4437987246102963,-0.249915351913085,-2.7962187529522886,-2.7955932451582406,-2.765487623996222,-2.7553836088804893,-2.7138072744449726,-2.688153424657534,-2.8240376476145475,-2.98988875767596,-1.5505482758620683,-2.033477420878601,-2.1592773736419453,-2.2086682097307495,-2.2443010864430804,-2.1916423712801105,-2.1059893245158268,-2.142596504487482,-2.234409541804439,-2.4458997638167226,-1.5132537553141248,-1.675758478979688,-1.7513256495040146,-1.7914976381672183,-1.7541054794520576,-1.7042441662730248,-1.7471060462919201,-1.8505647614548906,-2.1529705715635323,-1.1973623523854506,-1.3294780349551267,-1.381161927255551,-1.4041812470477097,-1.3449687293339672,-1.4386077940481847,-1.4668054794520557,-1.5434681624940954,-1.7665351440717991
2016-04-20,-6.4347975436939,-4.767334152102034,-4.520572744449696,-4.326605337742089,-4.109731081719415,-4.122614029286725,-2.9228095418044386,-0.23337019367028766,-0.4469185640056672,-3.9103214926783174,-3.6369399149740183,-3.536232593292393,-3.438885829003306,-3.409106707605101,-3.517705951818611,-3.4503465753424667,-1.410926924893717,0.038903873405764955,-3.3151117619272554,-3.259305479452056,-3.2341999527633476,-3.2133997638167244,-3.2375526216343857,-3.393104629192253,-3.5238716580066125,-2.2648987246102976,-0.4061153519130851,-2.588818752952289,-2.6416932451582404,-2.6563876239962205,-2.6436836088804903,-2.598907274444972,-2.630553424657533,-2.709537647614548,-2.707488757675959,-1.224148275862067,-1.8614774208786002,-2.022677373641944,-2.0748682097307523,-2.09500108644308,-2.0452423712801107,-2.066589324515826,-2.067896504487482,-2.097209541804439,-2.1348997638167226,-1.4045537553141223,-1.5718584789796886,-1.6573256495040134,-1.6935976381672155,-1.6509054794520566,-1.676244166273026,-1.7059060462919202,-1.76616476145489,-1.9424705715635326,-1.1599623523854525,-1.302378034955126,-1.346961927255549,-1.3944812470477075,-1.3399687293339682,-1.3554077940481832,-1.380205479452055,-1.4339681624940948,-1.5731351440717987
2016-04-21,-5.659497543693899,-4.293334152102034,-3.9556727444496964,-3.695205337742088,-3.5537310817194143,-3.5575140292867253,-3.06390954180444,-0.9220701936702866,-0.9406185640056677,-3.5231214926783174,-2.9740399149740178,-2.8878325932923943,-2.8095858290033053,-2.797406707605102,-2.855405951818611,-2.9779465753424663,-1.3600269248937185,1.3549038734057657,-2.839611761927255,-2.702905479452056,-2.704399952763346,-2.708199763816724,-2.7375526216343857,-2.8694046291922533,-3.0887716580066122,-2.2973987246102965,-0.8366153519130854,-2.1281187529522896,-2.1828932451582403,-2.1941876239962212,-2.205183608880489,-2.172507274444973,-2.165653424657533,-2.249537647614547,-2.416388757675959,-1.3554482758620683,-1.473977420878601,-1.6408773736419455,-1.7011682097307492,-1.7157010864430795,-1.6832423712801123,-1.6536893245158257,-1.6691965044874824,-1.729809541804439,-1.9406997638167223,-0.9584537553141246,-1.1188584789796892,-1.1905256495040142,-1.2186976381672174,-1.2747054794520558,-1.305444166273027,-1.338206046291921,-1.4230647614548904,-1.691570571563533,-0.7224623523854525,-0.8620780349551254,-0.9198619272555497,-0.9518812470477087,-0.9903687293339694,-1.002507794048185,-1.0224054794520576,-1.087468162494094,-1.2915351440717977
2016-04-22,-6.0751975436939,-4.940134152102033,-4.585372744449696,-4.3025053377420885,-4.067531081719416,-4.084414029286725,-3.4488095418044384,-1.2317701936702878,-2.727918564005668,-3.9514214926783175,-3.4614399149740187,-3.327332593292393,-3.2267858290033065,-3.1499067076051013,-3.205105951818611,-3.331346575342467,-1.518426924893717,0.7749038734057638,-3.373911761927257,-3.111205479452053,-3.073599952763349,-3.073299763816724,-3.062852621634386,-3.1503046291922523,-3.394871658006613,-2.4596987246102966,-0.8351153519130854,-2.446018752952291,-2.436793245158242,-2.4206876239962227,-2.412483608880489,-2.3575072744449734,-2.303653424657533,-2.4033376476145474,-2.5685887576759594,-1.3382482758620675,-1.6190774208786003,-1.7516773736419466,-1.78926820973075,-1.81610108644308,-1.7311423712801108,-1.6543893245158259,-1.6872965044874828,-1.7234095418044397,-1.971299763816722,-1.1203537553141238,-1.2726584789796895,-1.3429256495040143,-1.3827976381672151,-1.295505479452057,-1.2251441662730258,-1.2678060462919198,-1.359564761454891,-1.6410705715635334,-0.8744623523854536,-0.9985780349551234,-1.0608619272555515,-1.0921812470477086,-0.9845687293339687,-0.8998077940481828,-0.9381054794520551,-1.0195681624940942,-1.2335351440717979
2016-04-25,-4.714597543693898,-4.039134152102033,-3.7285727444496963,-3.4718053377420883,-3.288531081719416,-3.395314029286725,-3.112409541804439,-0.8544701936702879,-1.2794185640056686,-3.2792214926783174,-2.84203991497402,-2.695232593292392,-2.6421858290033065,-2.5775067076051013,-2.7031059518186105,-2.8986465753424664,-1.4926269248937185,1.3062038734057655,-2.804211761927256,-2.672305479452053,-2.653199952763348,-2.629299763816725,-2.6442526216343865,-2.8080046291922525,-3.0936716580066115,-2.3491987246102966,0.07878464808691454,-2.1731187529522913,-2.186793245158242,-2.180187623996222,-2.1721836088804913,-2.0903072744449727,-2.0763534246575333,-2.1628376476145466,-2.388888757675959,-1.3545482758620668,-1.4477774208786016,-1.5898773736419471,-1.6288682097307507,-1.650601086443082,-1.5534423712801129,-1.4602893245158253,-1.4702965044874823,-1.5403095418044401,-1.8669997638167217,-0.9755537553141238,-1.125858478979687,-1.1868256495040121,-1.2236976381672164,-1.124105479452055,-1.0387441662730268,-1.0770060462919204,-1.1645647614548906,-1.4766705715635329,-0.7167623523854516,-0.8546780349551248,-0.9213619272555498,-0.9664812470477067,-0.8403687293339672,-0.7119077940481837,-0.7709054794520576,-0.8466681624940957,-1.0634351440717982
2016-04-26,-4.866597543693899,-4.223134152102034,-3.8515727444496974,-3.574505337742089,-3.3744310817194147,-3.4354140292867257,-2.9761095418044388,-0.5092701936702877,-1.6612185640056687,-3.6751214926783184,-3.1287399149740196,-3.0029325932923925,-2.9344858290033056,-2.817206707605102,-2.871405951818611,-3.0652465753424654,-1.586626924893718,0.8482038734057635,-3.077011761927256,-2.9232054794520543,-2.9002999527633477,-2.877499763816724,-2.8523526216343864,-2.9905046291922535,-3.279771658006613,-2.438998724610297,-0.09311535191308451,-2.350118752952291,-2.360993245158241,-2.3324876239962222,-2.3261836088804912,-2.274607274444973,-2.301353424657533,-2.3839376476145464,-2.5548887576759594,-1.5050482758620678,-1.5850774208786014,-1.726877373641944,-1.76176820973075,-1.7750010864430799,-1.7236423712801106,-1.6655893245158264,-1.6773965044874828,-1.718409541804439,-1.9764997638167223,-1.1354537553141242,-1.3046584789796896,-1.377025649504013,-1.4125976381672167,-1.2485054794520565,-1.1456441662730263,-1.1940060462919195,-1.2853647614548898,-1.5420705715635332,-0.8443623523854527,-0.9923780349551237,-1.048461927255552,-1.0862812470477081,-0.971568729333967,-0.8820077940481852,-0.918605479452058,-1.0027681624940943,-1.1986351440717975
2016-04-27,-4.7941975436938975,-4.457534152102035,-4.147372744449697,-3.8074053377420896,-3.5181310817194156,-3.526014029286724,-2.884509541804439,-0.4766701936702873,-1.397018564005668,-3.8376214926783163,-3.3849399149740194,-3.201532593292395,-3.065485829003306,-2.9500067076051018,-2.994105951818611,-3.135046575342466,-1.5948269248937184,0.6121038734057649,-3.274211761927255,-3.134105479452053,-3.057599952763347,-3.0236997638167242,-3.0059526216343855,-3.1238046291922537,-3.392571658006613,-2.500298724610296,-0.1609153519130846,-2.5455187529522902,-2.5445932451582394,-2.4817876239962224,-2.4694836088804912,-2.385907274444973,-2.346353424657533,-2.4250376476145465,-2.612988757675959,-1.665048275862068,-1.7519774208786032,-1.8873773736419466,-1.9068682097307494,-1.9325010864430823,-1.7319423712801125,-1.6446893245158254,-1.6584965044874824,-1.713009541804439,-1.9888997638167218,-1.2317537553141236,-1.390658478979688,-1.4598256495040118,-1.4839976381672173,-1.2597054794520552,-1.1863441662730274,-1.235306046291921,-1.3282647614548893,-1.597070571563533,-0.9492623523854533,-1.0911780349551243,-1.1534619272555489,-1.1879812470477091,-0.9505687293339697,-0.8637077940481852,-0.9081054794520576,-0.9914681624940958,-1.1963351440717975
2016-04-28,-3.7068975436938985,-3.1335341521020332,-2.797272744449696,-2.5841053377420895,-2.401031081719415,-2.658314029286725,-2.81170954180444,-0.6605701936702868,-0.8487185640056687,-2.843421492678317,-2.342439914974019,-2.158532593292392,-2.0610858290033054,-1.980406707605102,-2.1203059518186116,-2.5926465753424655,-1.8339269248937171,0.5436038734057647,-2.333511761927255,-2.155805479452056,-2.1286999527633483,-2.127399763816726,-2.102452621634386,-2.2417046291922524,-2.7196716580066127,-2.5431987246102974,-0.1896153519130852,-1.8602187529522887,-1.8457932451582408,-1.821487623996223,-1.8066836088804905,-1.761307274444972,-1.7735534246575337,-1.8797376476145473,-2.2571887576759604,-1.6668482758620673,-1.2881774208786005,-1.416177373641947,-1.4348682097307517,-1.4504010864430796,-1.371942371280113,-1.3183893245158256,-1.316496504487482,-1.3953095418044406,-1.9512997638167224,-0.9279537553141246,-1.0708584789796873,-1.1231256495040114,-1.1469976381672176,-1.0735054794520558,-0.9623441662730272,-0.9894060462919185,-1.0737647614548909,-1.4239705715635331,-0.708962352385452,-0.8462780349551267,-0.8946619272555516,-0.9486812470477091,-0.8632687293339671,-0.6891077940481836,-0.7141054794520549,-0.7934681624940954,-1.0354351440717977
2016-04-29,-3.6754975436939006,-2.6711341521020344,-2.2441727444496955,-2.091905337742089,-2.0377310817194143,-2.4980140292867254,-3.0090095418044385,-1.542370193670287,-1.8312185640056686,-2.2311214926783194,-1.7016399149740167,-1.5172325932923947,-1.4510858290033042,-1.493306707605102,-1.7647059518186108,-2.385946575342466,-2.0079269248937184,-0.005096126594235528,-1.6808117619272558,-1.5900054794520528,-1.5563999527633463,-1.5665997638167255,-1.5913526216343854,-1.8302046291922522,-2.380771658006612,-2.7123987246102974,-1.048315351913086,-1.38251875295229,-1.3823932451582408,-1.3635876239962208,-1.36028360888049,-1.345107274444974,-1.3440534246575329,-1.462537647614548,-1.89608875767596,-1.796848275862068,-0.9360774208786005,-1.0595773736419467,-1.1014682097307507,-1.112901086443081,-1.0722423712801117,-1.0281893245158251,-1.0500965044874828,-1.1579095418044396,-1.687799763816722,-0.6322537553141245,-0.7959584789796885,-0.8615256495040136,-0.8935976381672148,-0.8355054794520562,-0.7750441662730267,-0.8152060462919195,-0.9236647614548907,-1.3067705715635327,-0.4505623523854503,-0.6661780349551236,-0.7027619272555512,-0.702181247047708,-0.6447687293339683,-0.5856077940481832,-0.6595054794520578,-0.7018681624940957,-0.9599351440717978
