5.266211230896639117e-01,-4.763135885351631182e-02,-5.155102555290620031e-02,-4.172406181320895135e-02,-2.357547811534604909e-02,-1.277329564541637361e-02,-5.287649879825518512e-02,-1.369543655879539856e-01,-1.043618885412448266e-01,1.270628967255589548e-01,1.098380134615008774e-01,1.045486195046121947e-01,1.012389252186825794e-01,1.123107308774820706e-01,1.172832179270434927e-01,1.102901703254470511e-01,7.312794035606651200e-02,1.756968147328227467e-02,1.100124438735832211e-01,9.827153840291082132e-02,9.418320708000962882e-02,9.062950943247022328e-02,9.968994197373473587e-02,1.047590918653254211e-01,1.005874662446590018e-01,8.786703587008967697e-02,9.041205541898886255e-02,7.803311014187461203e-02,7.232889984792527371e-02,7.148949974334134483e-02,7.052156438307578823e-02,7.985051986992657003e-02,8.105927804557108707e-02,7.784862925833754832e-02,6.558874114769941421e-02,4.711700266910331253e-02,6.780862406957222088e-02,6.074085624872690298e-02,5.630602113992617952e-02,5.028912998156806480e-02,5.371419880459828849e-02,5.833447324409727491e-02,5.653922711479870966e-02,5.550283800846251420e-02,3.703946405289080396e-02,5.317562301077707193e-02,4.518660055472609877e-02,4.683103114830116515e-02,4.734260847065902694e-02,4.621448462175845734e-02,5.087683867154847023e-02,4.353761253437060663e-02,3.849473323508619677e-02,2.814882980005434243e-02,3.931794647284576200e-02,4.083619844011977112e-02,4.679797126925162865e-02,4.526820476236942392e-02,4.673815688372334048e-02,3.895064747219830620e-02,3.781873240031728700e-02,3.032008263133811193e-02,1.807086139843465389e-02
2.367099328775746359e-01,9.347292286859186783e-01,3.744506537634553767e-01,2.698469214800676141e-01,2.543230136295603905e-01,2.095100635422321167e-01,1.033314236983452067e-01,1.700404709977620943e-01,-2.350662409306782663e-01,2.269244669854327268e-01,4.019653235974731675e-01,4.406530369569423011e-01,4.654301112629205539e-01,4.374931406335466066e-01,3.877805158028010402e-01,3.000057581876431345e-01,1.931596975595126775e-01,2.950618717404636104e-01,2.667300249041503202e-01,3.843682076265816372e-01,4.107013619650665692e-01,4.146060499650539022e-01,3.995719306369943102e-01,3.595646314868610194e-01,3.032394505979639221e-01,1.616377979268555920e-01,6.922949909834770488e-02,2.455732418016793039e-01,2.743513274680191572e-01,2.695600384937941185e-01,2.721939751360019089e-01,2.439191697019055527e-01,2.490589547258795777e-01,2.322267442306088503e-01,1.784685671104631610e-01,1.240348957017188558e-01,1.609019525311425058e-01,1.651512065072485713e-01,1.774685326383152739e-01,1.722906058062805834e-01,1.660505013642507854e-01,1.815722146069869702e-01,1.779359650894484224e-01,1.596299314450252971e-01,1.334417807759096797e-01,1.311676849018030278e-01,1.397813475163846297e-01,1.360066168034936851e-01,1.326420848686119536e-01,1.353907025641426509e-01,1.459331494773154492e-01,1.217257079646196088e-01,1.223775930259818345e-01,7.961618446877813393e-02,1.624560809224228353e-01,1.462510983368470741e-01,1.316540394055161212e-01,1.292000519528054836e-01,1.012321111205433805e-01,9.789813960788670832e-02,8.189874912725157718e-02,9.725164116707459006e-02,7.329989092596479738e-02
-3.803975712333471648e-01,-7.946881686680059564e-01,-5.152307586193122235e-01,-8.005327554980933291e-01,-1.097152084850811837e+00,-8.913726436565823086e-01,-2.877849155366795086e-01,-1.253188150674619528e-01,-2.814361559729183782e-02,-5.588030630116541664e-01,-1.114482306091764352e+00,-1.248881649007405503e+00,-1.300428166522991758e+00,-1.290241372048545276e+00,-1.090392621724177502e+00,-6.961247427395004239e-01,-1.007231074124086273e-01,-3.855995721022755229e-01,-5.975436772239991479e-01,-9.922323285989856911e-01,-1.073900098104033418e+00,-1.076672207867062747e+00,-1.078814770894379382e+00,-9.412010227197487033e-01,-6.947257776434194732e-01,-6.298058323383423640e-02,1.088387168759118173e-01,-6.256611086891541440e-01,-7.127077378827862963e-01,-7.008295133353130701e-01,-6.946152666128676545e-01,-6.579588758778873725e-01,-6.465686631039397891e-01,-5.631181179404188830e-01,-2.942170506269284891e-01,-1.614975125170610148e-01,-4.406483834441681791e-01,-4.103716880256559896e-01,-4.218531115283811750e-01,-4.282519611508576740e-01,-4.121323114395493703e-01,-4.363391670203431993e-01,-4.147023157813002348e-01,-3.185189305622826983e-01,-2.007460533638657507e-01,-2.910536062293567205e-01,-3.238783955350016952e-01,-3.114785300144501390e-01,-3.026471758728981332e-01,-3.160405689955225195e-01,-3.247398732931884857e-01,-2.605618662017672449e-01,-2.386501083753425900e-01,-1.108378915112145924e-01,-2.881646688251914279e-01,-2.893641421112364553e-01,-2.690795078620184522e-01,-2.749667211372813780e-01,-2.451701919648366090e-01,-2.299075570757568299e-01,-1.979811000956853140e-01,-2.247828626269514074e-01,-1.007802584536752755e-01
-2.516174815276578935e-01,4.797547166658585605e-01,8.724940192107688564e-01,1.114931647246950597e+00,1.031963518640853339e+00,5.500209188875043731e-01,-1.183127038201926551e-01,-3.565839709478270114e-01,-1.844773465443331761e-01,3.266100128391177804e-01,8.452222378656060187e-01,1.011333452696024926e+00,1.070827919853461818e+00,1.054849242843345580e+00,8.091125966962394722e-01,3.663445592057545941e-01,-2.202428048425460472e-01,2.020399331957423161e-02,3.591568183205263720e-01,7.147526851858110319e-01,8.156336852676281390e-01,8.310612407646702504e-01,8.380509739917740841e-01,6.802760612750443636e-01,3.936010997278936996e-01,-2.794515147672961275e-01,-4.293145508792404197e-01,4.649757377359147181e-01,5.494662650854356123e-01,5.441241211781704390e-01,5.269271273276304735e-01,5.121278188096806128e-01,4.572549563144787665e-01,3.562963523761825124e-01,4.695060252433638781e-02,-3.476095346207915687e-02,3.155819192912555082e-01,2.942794302967048914e-01,2.767932647861073292e-01,2.895254622699090508e-01,2.765360623841336407e-01,2.602160326155567027e-01,2.352025199717251713e-01,1.378062526792584175e-01,-7.178246122495104964e-02,1.259885114382248705e-01,1.722251987673853735e-01,1.757134268327741611e-01,1.699246886174476112e-01,2.009379863439308134e-01,1.935190928842576985e-01,1.584640460634561543e-01,1.479067953942719837e-01,4.247235758468427547e-02,3.896702878664358438e-02,1.156470323527229171e-01,1.143135751845278519e-01,1.101316357060876938e-01,1.520860717228636194e-01,1.921919628783060607e-01,1.589226247587596230e-01,1.645362811896188271e-01,1.391794410349778133e-01
6.878763751720913255e-01,4.432237340888899868e-01,4.604075585924990999e-01,6.164988484333815411e-01,8.415553561547606254e-01,5.239161738921940259e-01,6.377077887529609690e-01,7.710965399949097909e-01,9.854632195559818175e-01,3.051896610625069450e-01,2.213631854085237050e-01,1.546587385180998864e-01,1.232224139130821683e-01,1.665856345769228530e-01,2.455100068918551481e-01,3.922296966801551155e-01,4.709532528271623830e-01,4.366620589909090411e-01,2.699819299773930092e-01,1.998963627490253359e-01,1.515503907364410541e-01,1.363983176849004053e-01,1.477187756906411520e-01,2.203760492034787521e-01,3.187570483656856357e-01,5.006810118458860925e-01,4.873978897367478025e-01,1.130827790306912495e-01,9.462365980268877541e-02,8.973592087897025449e-02,9.705045894154527841e-02,1.399739198401885876e-01,1.794540130924467403e-01,2.145430045467299762e-01,3.190878964265392304e-01,2.914285364563919400e-01,6.719514834801418313e-02,6.254996907836557485e-02,7.335895675268330751e-02,7.593425550184894346e-02,1.341092228450393997e-01,1.920220015124637358e-01,1.986525947906736533e-01,2.050678481955608978e-01,2.904444235267220620e-01,1.246043051578539507e-01,1.029077313169739633e-01,9.245451978570520812e-02,9.462559463027428452e-02,8.608744653921614198e-02,8.947571469726862958e-02,1.176761666813470053e-01,1.024881240834740748e-01,1.315773106081365995e-01,1.633682106214270624e-01,1.054527669128745293e-01,1.104403142670967730e-01,1.180893735577431686e-01,9.201129243896762067e-02,4.327299030951945596e-02,7.185124671046189126e-02,6.437219114326875324e-02,1.905633091489644659e-02
-4.861001552453981800e-01,-5.467994265176032709e-01,-5.854139653634193863e-01,-5.833389309788009625e-01,-4.036212336141130064e-01,6.639113352409703461e-02,-6.667550414366325562e-01,-9.582349275643506914e-01,-1.160170145049464807e+00,-5.098025753940838012e-01,-5.506978476532828903e-01,-5.420409258264078378e-01,-5.494409485644862201e-01,-5.833518964475062907e-01,-5.755032768705875545e-01,-6.339400054396832074e-01,-6.241597511659379149e-01,-5.471599939460680684e-01,-4.726676421599235733e-01,-4.623544629449881094e-01,-4.618010622692951261e-01,-4.699942226011262769e-01,-4.899789386697785409e-01,-5.119031339282890114e-01,-5.393509497059083557e-01,-5.587334012963994789e-01,-4.546803817215158694e-01,-3.286510699822222659e-01,-3.360522424394178920e-01,-3.361747984516239574e-01,-3.331782017020931130e-01,-3.881755720212935468e-01,-3.968775078134684775e-01,-4.054229980403158962e-01,-4.378048112374539058e-01,-4.301789652333640190e-01,-1.971924911189241736e-01,-2.214190896392179142e-01,-2.127235263470204918e-01,-1.914999526458742163e-01,-2.534997763084743116e-01,-3.011315749471238923e-01,-3.156544081945190650e-01,-3.182918787991849685e-01,-2.589863295635764784e-01,-1.704808132317865987e-01,-1.665922922097321235e-01,-1.661612619777371735e-01,-1.678438219919238250e-01,-1.825358618793851140e-01,-1.575683667361569285e-01,-2.190458774263415176e-01,-2.134640727686630546e-01,-2.263693911694954208e-01,-1.353639798622173207e-01,-1.427048037801673108e-01,-1.618189445901546397e-01,-1.479347150031579405e-01,-1.721990098842392514e-01,-1.544335290106592928e-01,-1.667226996702663167e-01,-1.459743734544978744e-01,-1.797972509727151225e-01
4.178368237897611692e-02,3.888546575799020633e-02,2.707246235924798405e-02,1.173459856768277465e-02,-3.480763264080827257e-02,1.055198188019105809e-01,8.597432916644183187e-01,4.634646749377075992e-01,6.055683724448310823e-01,1.764256721712323395e-01,1.747578058114514221e-01,1.623012443200488042e-01,1.644313928017586690e-01,1.626924439417767876e-01,1.545586703727442890e-01,2.011991404636452319e-01,2.244966217463142955e-01,1.046334501578736337e-01,1.626433729118333393e-01,1.485884998378687316e-01,1.454226992619795100e-01,1.509617231416645611e-01,1.478268108066395081e-01,1.529717139902276313e-01,1.759801816805622310e-01,2.051099902575737044e-01,1.513901648542890221e-01,1.213355163337322823e-01,1.239187736564189846e-01,1.241366295468198655e-01,1.201504823410869671e-01,1.327718163449399524e-01,1.257181091656613403e-01,1.325747064076463755e-01,1.592389024469396119e-01,1.888361134069586889e-01,6.758904395602585713e-02,8.857152531002111806e-02,8.941850278832788601e-02,7.346336732948852144e-02,6.850347347968378797e-02,7.275993193117888391e-02,9.248515570969642607e-02,1.077191431748735218e-01,8.239004991194363858e-02,5.770636613916439728e-02,5.697460016525564969e-02,5.281175940726196005e-02,4.856508911624944635e-02,5.125416224443857249e-02,1.708293557542764352e-02,5.711348913657038340e-02,5.862298531712462069e-02,7.259964139806804329e-02,4.068387203771335614e-02,4.810322165987530874e-02,5.317690766324837531e-02,4.018952640766160211e-02,3.293284662766424176e-02,2.318356908350081846e-02,2.255137628167516728e-02,1.560860878115027939e-02,3.735369947861516549e-02
-4.299868445715756549e-01,-3.468213446775033626e-01,-3.329449693870208393e-01,-3.103419886598270949e-01,-2.878391541670330400e-01,-3.223798527583843221e-01,-3.354476524619028344e-01,1.883242891427973909e-01,-3.538968773034304460e-01,-2.261152080200724002e-01,-2.197108022663406546e-01,-2.197772290673340456e-01,-2.183386380562332141e-01,-2.165722373155978819e-01,-2.170214621614415529e-01,-2.337715041272700467e-01,-2.262905033345847805e-01,-1.488877433863413646e-01,-2.181820978951763412e-01,-2.097180420251439081e-01,-2.058280629249442661e-01,-2.049844837874564840e-01,-2.016825348682751706e-01,-2.066520343103602775e-01,-2.129497569412502345e-01,-2.358147673276164702e-01,-2.018028874147032581e-01,-1.586051298241255014e-01,-1.587511259986483791e-01,-1.584754164145069089e-01,-1.579924393848322062e-01,-1.630495209578526894e-01,-1.579822337844658808e-01,-1.599516427088359671e-01,-1.645587840505499111e-01,-1.517297018183734469e-01,-1.045797869148502868e-01,-1.159117637511066085e-01,-1.144270229680295348e-01,-1.069777063283243734e-01,-9.664572497729867484e-02,-9.963589726990071394e-02,-1.064598256358605943e-01,-1.139835911363556165e-01,-8.791118484649312892e-02,-8.957355303129085899e-02,-8.534233954358096119e-02,-8.720850093924564783e-02,-8.466978554428285231e-02,-7.969674638302372272e-02,-7.259757805631875116e-02,-7.955621048687472330e-02,-8.071512935363649166e-02,-8.166345981360370598e-02,-6.975951357509165007e-02,-7.788699716195014722e-02,-8.026751132309480063e-02,-6.902595122253728233e-02,-6.593800885676906476e-02,-6.256162299755387013e-02,-5.741841629552714432e-02,-4.403443459535238969e-02,-6.679072397063227917e-02
7.980328214542656284e-03,1.417241248092476757e-02,2.123730887787764546e-02,2.526565779355004898e-02,3.110293776092261375e-02,4.301668742844655391e-02,5.682735049456053011e-02,6.190960680812213068e-02,5.511618054413934820e-01,2.766125481200593095e-02,3.127868411967311968e-02,3.434353292633385984e-02,3.688998888692020944e-02,4.077070459851483281e-02,4.784848968913579803e-02,5.790112675017199118e-02,6.210160475094556043e-02,8.169434673705086580e-02,2.790527302637080265e-02,3.122234475538076398e-02,3.330004209102617463e-02,3.530194623580697189e-02,3.784039406877036382e-02,4.090242840288623588e-02,4.759874942545458398e-02,5.877658229495309750e-02,5.413272063878785123e-02,2.414440863074518440e-02,2.699504778076138728e-02,2.846608742218029869e-02,2.935247772239141240e-02,3.038410431203948658e-02,3.164402656274308001e-02,3.483505872328485076e-02,4.152756995066628209e-02,4.548414861945976329e-02,1.171006958239531257e-02,1.827721232110695454e-02,1.967224804284967848e-02,2.113218101787809819e-02,1.933107311809220685e-02,1.929010342966493152e-02,2.158343364994325456e-02,2.392801830111174199e-02,2.629924833176725679e-02,1.620167096075599000e-02,1.725850213276392334e-02,1.782715734894925810e-02,1.810589554889338940e-02,1.642888281747180781e-02,1.094701311349539560e-02,1.501392657961682017e-02,1.674291593472983231e-02,1.922972823351165594e-02,1.364001774481411050e-02,1.499177645779525836e-02,1.361649491560526157e-02,1.290190749681922530e-02,1.132368619769593548e-02,9.864710291801373487e-03,1.005795060009453956e-02,8.328147488634196627e-03,1.477916030881273879e-02
8.513306877516296778e-01,2.121675138226117863e-01,1.513628711456551333e-02,-1.419984535389007263e-02,-3.457851523411989425e-02,3.365624397837269077e-02,2.293730814480594293e-01,3.745884933556855589e-01,6.537583004634128780e-01,5.041496328662402604e-01,-4.405245839779999839e-01,-4.882923334107335256e-01,-4.934310362317682608e-01,-5.075109830706385772e-01,-4.771457885945639132e-01,-3.769794584796156145e-01,-1.942750541007877141e-01,-1.249554556897466001e-01,-3.707341619961228019e-01,-4.489454482968828208e-01,-4.415912861045432902e-01,-4.440631224541328193e-01,-4.728081637473280918e-01,-4.688686298000454000e-01,-4.152705126739739128e-01,-3.030454991444405666e-01,-1.359889059446462156e-01,-3.184765657395839944e-01,-3.374913361574936599e-01,-3.461131034581634847e-01,-3.464209254741394406e-01,-3.594905176101285127e-01,-3.600392557132860438e-01,-3.418489697788513193e-01,-2.769222267087905753e-01,-1.994349180473551919e-01,-2.603095526092705780e-01,-2.647616769584467677e-01,-2.611286886083427627e-01,-2.334227199940697162e-01,-2.211723133125677310e-01,-2.689652926887192708e-01,-2.598522542199189211e-01,-2.539716623813512708e-01,-1.382935953764030668e-01,-1.953368567624363950e-01,-1.873852934994882369e-01,-1.893744892433906757e-01,-1.836015966831797963e-01,-1.769892968659827759e-01,-2.385920927659572199e-01,-1.825514851675024697e-01,-1.679259826164502534e-01,-1.249649166878220446e-01,-1.805937122123654204e-01,-1.718590622393066647e-01,-1.748149866111692874e-01,-1.625049409443769521e-01,-1.551765533931093732e-01,-1.559901306515040220e-01,-1.520576194349757271e-01,-1.329259720106681919e-01,-1.022893563558094632e-01
